player_id,player_name,season,team,age,games,targets,team_targets,target_share,fantasy_points_ppr,fantasy_ppg,positional_finish,target_share_bucket
00-0033562,Ryan Switzer,2018,PIT,24.0,16.0,44,676,0.0650887573964497,69.4,4.3375,97.0,<10%
00-0031359,Kelvin Benjamin,2018,BUF/KC,27.0,15.0,67,1043,0.06423777564717162,69.0,4.6,98.0,<10%
00-0033251,Zach Pascal,2018,IND,24.0,14.0,46,634,0.07255520504731862,66.80000000000001,4.771428571428572,99.0,<10%
00-0034370,DaeSean Hamilton,2018,DEN,23.0,11.0,46,564,0.08156028368794327,66.3,6.027272727272727,100.0,<10%
00-0034366,Keke Coutee,2018,HOU,21.0,6.0,41,494,0.08299595141700405,62.699999999999996,10.45,101.0,<10%
00-0032626,Geronimo Allison,2018,GB,24.0,5.0,30,615,0.04878048780487805,62.3,12.459999999999999,102.0,<10%
00-0032054,Breshad Perriman,2018,CLE,25.0,10.0,25,557,0.04488330341113106,62.2,6.220000000000001,103.0,<10%
00-0030821,Allen Hurns,2018,DAL,27.0,14.0,35,517,0.06769825918762089,61.5,4.392857142857143,104.0,<10%
00-0031547,DeVante Parker,2018,MIA,25.0,11.0,47,435,0.10804597701149425,60.9,5.536363636363636,105.0,10-15%
00-0030300,Jaron Brown,2018,SEA,28.0,12.0,19,400,0.0475,60.6,5.05,106.0,<10%
00-0033375,Tim Patrick,2018,DEN,25.0,12.0,41,564,0.0726950354609929,60.2,5.016666666666667,107.0,<10%
00-0031326,Bruce Ellington,2018,DET/HOU,27.0,7.0,42,1055,0.03981042654028436,59.599999999999994,8.514285714285714,108.0,<10%
00-0032362,Maurice Harris,2018,WAS,26.0,11.0,47,489,0.09611451942740286,59.4,5.3999999999999995,109.0,<10%
00-0031257,Paul Richardson,2018,WAS,26.0,7.0,35,489,0.07157464212678936,59.1,8.442857142857143,110.0,<10%
00-0026345,Pierre Garcon,2018,SF,32.0,8.0,46,515,0.08932038834951456,58.599999999999994,7.324999999999999,111.0,<10%
00-0033292,Trent Taylor,2018,SF,24.0,13.0,40,515,0.07766990291262135,55.5,4.269230769230769,112.0,<10%
00-0033466,Isaiah McKenzie,2018,BUF/DEN,23.0,8.0,30,1043,0.028763183125599234,54.5,6.8125,113.0,<10%
00-0034279,Equanimeous St. Brown,2018,GB,22.0,11.0,36,615,0.05853658536585366,54.3,4.9363636363636365,114.0,<10%
00-0028825,Terrelle Pryor,2018,BUF/NYJ,29.0,8.0,30,984,0.03048780487804878,53.1,6.6375,115.0,<10%
00-0025396,Ted Ginn,2018,NO,33.0,5.0,30,511,0.05870841487279843,52.5,10.5,116.0,<10%
00-0027996,Torrey Smith,2018,CAR,29.0,8.0,31,544,0.05698529411764706,50.0,6.25,117.0,<10%
00-0031189,T.J. Jones,2018,DET,26.0,12.0,27,561,0.0481283422459893,50.0,4.166666666666667,118.0,<10%
00-0032398,Chris Moore,2018,BAL,25.0,15.0,25,539,0.04638218923933209,46.3,3.0866666666666664,119.0,<10%
00-0034487,Trent Sherfield,2018,ARI,22.0,9.0,28,473,0.05919661733615222,46.0,5.111111111111111,120.0,<10%
00-0031373,Martavis Bryant,2018,LV,27.0,7.0,27,530,0.0509433962264151,45.9,6.557142857142857,121.0,<10%
00-0034317,Keith Kirkwood,2018,NO,24.0,7.0,21,511,0.0410958904109589,45.9,6.557142857142857,122.0,<10%
00-0031763,DeAndre Carter,2018,HOU/PHI,25.0,13.0,25,1086,0.02302025782688766,44.3,3.4076923076923076,123.0,<10%
00-0034676,James Washington,2018,PIT,22.0,12.0,38,676,0.05621301775147929,43.7,3.641666666666667,124.0,<10%
00-0030670,Bennie Fowler,2018,NYG,27.0,10.0,27,574,0.047038327526132406,41.9,4.1899999999999995,125.0,<10%
00-0033933,Chad Williams,2018,ARI,24.0,10.0,46,473,0.09725158562367865,41.0,4.1,126.0,<10%
00-0030147,Russell Shepard,2018,NYG,28.0,8.0,19,574,0.033101045296167246,40.8,5.1,127.0,<10%
00-0029269,Travis Benjamin,2018,LAC,29.0,12.0,24,506,0.04743083003952569,40.7,3.391666666666667,128.0,<10%
00-0030525,Tavon Austin,2018,DAL,28.0,7.0,13,517,0.025145067698259187,39.5,5.642857142857143,129.0,<10%
00-0031570,Justin Hardy,2018,ATL,27.0,16.0,22,604,0.03642384105960265,39.3,2.45625,130.0,<10%
00-0032543,Alex Erickson,2018,CIN,26.0,16.0,29,529,0.054820415879017016,38.9,2.43125,131.0,<10%
00-0027691,Andre Roberts,2018,NYJ,30.0,16.0,18,505,0.03564356435643564,37.9,2.36875,132.0,<10%
00-0027681,Brandon LaFell,2018,LV,32.0,4.0,16,530,0.03018867924528302,37.5,9.375,133.0,<10%
00-0032795,Cody Core,2018,CIN,24.0,10.0,28,529,0.052930056710775046,37.0,3.7,134.0,<10%
00-0034747,Marcell Ateman,2018,LV,24.0,7.0,31,530,0.05849056603773585,36.4,5.2,135.0,<10%
00-0031344,Cody Latimer,2018,NYG,26.0,6.0,16,574,0.027874564459930314,36.0,6.0,136.0,<10%
00-0034286,Richie James,2018,SF,23.0,12.0,14,515,0.027184466019417475,34.0,2.8333333333333335,137.0,<10%
00-0029319,Josh Bellamy,2018,CHI,29.0,14.0,25,504,0.0496031746031746,33.7,2.4071428571428575,138.0,<10%
00-0029388,Deonte Thompson,2018,BUF/DAL,29.0,13.0,30,996,0.030120481927710843,33.1,2.5461538461538464,139.0,<10%
00-0033094,Marvin Hall,2018,ATL,25.0,14.0,19,604,0.03145695364238411,30.900000000000002,2.2071428571428573,140.0,<10%
00-0033382,Austin Carr,2018,NO,25.0,9.0,14,511,0.0273972602739726,30.7,3.411111111111111,141.0,<10%
00-0024334,Brandon Marshall,2018,SEA,34.0,6.0,23,400,0.0575,30.6,5.1000000000000005,142.0,<10%
00-0034777,DJ Chark,2018,JAX,22.0,11.0,32,524,0.061068702290076333,29.4,2.6727272727272724,143.0,<10%
00-0028263,Andre Holmes,2018,BUF/DEN,30.0,13.0,24,1043,0.023010546500479387,29.2,2.246153846153846,144.0,<10%
00-0031972,Darius Jennings,2018,TEN,26.0,14.0,15,425,0.03529411764705882,28.14,2.0100000000000002,145.0,<10%
00-0029638,Michael Floyd,2018,WAS,29.0,10.0,24,489,0.049079754601226995,28.0,2.8,146.0,<10%
00-0034273,Damion Ratley,2018,CLE,23.0,5.0,20,557,0.03590664272890485,27.4,5.4799999999999995,147.0,<10%
00-0032707,Andy Jones,2018,DET,24.0,6.0,24,561,0.0427807486631016,25.0,4.166666666666667,148.0,<10%
00-0031912,Cameron Meredith,2018,NO,26.0,3.0,10,511,0.019569471624266144,24.4,8.133333333333333,149.0,<10%
00-0031787,Jake Kumerow,2018,GB,26.0,5.0,11,615,0.01788617886178862,24.3,4.86,150.0,<10%
00-0034646,Brandon Powell,2018,DET,23.0,6.0,17,561,0.030303030303030304,24.3,4.05,151.0,<10%
00-0034653,Deontay Burnett,2018,NYJ,21.0,5.0,15,505,0.0297029702970297,24.3,4.86,152.0,<10%
00-0034339,Trey Quinn,2018,WAS,23.0,3.0,10,489,0.02044989775051125,22.5,7.5,153.0,<10%
00-0032980,Marcus Johnson,2018,IND,24.0,4.0,8,634,0.012618296529968454,22.0,5.5,154.0,<10%
00-0031782,Eli Rogers,2018,PIT,26.0,3.0,14,676,0.020710059171597635,21.5,7.166666666666667,155.0,<10%
00-0034631,Vyncint Smith,2018,HOU,22.0,4.0,10,494,0.020242914979757085,20.1,5.025,156.0,<10%
00-0033060,Leonte Carroo,2018,MIA,24.0,5.0,4,435,0.009195402298850575,18.8,3.7600000000000002,157.0,<10%
00-0030516,Brice Butler,2018,DAL/MIA,28.0,6.0,10,952,0.01050420168067227,18.0,3.0,158.0,<10%
00-0028114,Dwayne Harris,2018,LV,31.0,15.0,6,530,0.011320754716981131,17.2,1.1466666666666667,159.0,<10%
00-0034652,Cameron Batson,2018,TEN,23.0,8.0,11,425,0.02588235294117647,16.3,2.0375,160.0,<10%
00-0032881,Tommylee Lewis,2018,NO,26.0,7.0,3,511,0.005870841487279843,14.0,2.0,161.0,<10%
00-0032112,J.J. Nelson,2018,ARI,26.0,9.0,19,473,0.040169133192389,13.399999999999999,1.4888888888888887,162.0,<10%
00-0031545,Kevin White,2018,CHI,26.0,3.0,8,504,0.015873015873015872,13.200000000000001,4.4,163.0,<10%
00-0032966,Corey Coleman,2018,NYG,24.0,8.0,8,574,0.013937282229965157,12.6,1.575,164.0,<10%
00-0031060,De'Anthony Thomas,2018,KC,25.0,5.0,5,564,0.008865248226950355,12.5,2.5,165.0,<10%
00-0034411,Russell Gage,2018,ATL,22.0,9.0,10,604,0.016556291390728478,12.299999999999999,1.3666666666666665,166.0,<10%
00-0028497,Kamar Aiken,2018,PHI,29.0,3.0,7,592,0.011824324324324325,11.3,3.766666666666667,167.0,<10%
00-0033591,Noah Brown,2018,DAL,22.0,7.0,8,517,0.015473887814313346,10.4,1.4857142857142858,168.0,<10%
00-0032170,Rashad Greene,2018,JAX,26.0,7.0,8,524,0.015267175572519083,10.0,1.4285714285714286,169.0,<10%
00-0033434,Bobo Wilson,2018,TB,23.0,5.0,5,619,0.008077544426494346,9.2,1.8399999999999999,170.0,<10%
00-0034258,Derrick Willies,2018,CLE,24.0,1.0,5,557,0.008976660682226212,9.1,9.1,171.0,<10%
00-0034407,Ray-Ray McCloud,2018,BUF,22.0,8.0,6,479,0.012526096033402923,9.0,1.125,172.0,<10%
00-0034499,Jawill Davis,2018,NYG,23.0,7.0,8,574,0.013937282229965157,8.0,1.1428571428571428,173.0,<10%
00-0034309,Chad Beebe,2018,MIN,24.0,3.0,4,592,0.006756756756756757,7.8999999999999995,2.6333333333333333,174.0,<10%
00-0034686,Auden Tate,2018,CIN,21.0,5.0,12,529,0.022684310018903593,7.5,1.5,175.0,<10%
00-0029580,Rishard Matthews,2018,NYJ/TEN,29.0,6.0,9,930,0.00967741935483871,7.3999999999999995,1.2333333333333332,176.0,<10%
00-0034426,Javon Wims,2018,CHI,24.0,2.0,5,504,0.00992063492063492,7.2,3.6,177.0,<10%
00-0034489,Jalen Tolliver,2018,ARI,23.0,3.0,6,473,0.012684989429175475,6.7,2.2333333333333334,178.0,<10%
00-0033573,Shelton Gibson,2018,PHI,23.0,5.0,3,592,0.005067567567567568,5.8,1.16,179.0,<10%
00-0034054,River Cracraft,2018,DEN,24.0,8.0,2,564,0.0035460992907801418,5.4,0.675,180.0,<10%
00-0030521,Justin Hunter,2018,PIT,27.0,4.0,13,676,0.019230769230769232,5.1,1.275,181.0,<10%
00-0029640,Brian Quick,2018,WAS,29.0,2.0,3,489,0.006134969325153374,4.800000000000001,2.4000000000000004,182.0,<10%
00-0032959,Charone Peake,2018,NYJ,26.0,6.0,3,505,0.005940594059405941,4.5,0.75,183.0,<10%
00-0034867,Malik Turner,2018,SEA,22.0,3.0,3,400,0.0075,4.0,1.3333333333333333,184.0,<10%
00-0030542,Terrance Williams,2018,DAL,29.0,2.0,3,517,0.005802707930367505,3.8000000000000003,1.9000000000000001,185.0,<10%
00-0029848,Nick Williams,2018,LA/TEN,28.0,4.0,5,970,0.005154639175257732,3.7,0.925,186.0,<10%
00-0034854,KhaDarel Hodge,2018,LA,23.0,6.0,3,545,0.005504587155963303,3.7,0.6166666666666667,187.0,<10%
00-0034268,J'Mon Moore,2018,GB,23.0,7.0,3,615,0.004878048780487805,3.5,0.5,188.0,<10%
00-0034052,Brandon Zylstra,2018,MIN,25.0,5.0,2,592,0.0033783783783783786,3.3,0.6599999999999999,189.0,<10%
00-0033474,Gehrig Dieter,2018,KC,25.0,2.0,3,564,0.005319148936170213,3.2,1.6,190.0,<10%
00-0028091,Jeremy Kerley,2018,BUF,30.0,1.0,4,479,0.008350730688935281,2.7,2.7,191.0,<10%
00-0033379,Tim White,2018,BAL,24.0,3.0,1,539,0.0018552875695732839,2.4,0.7999999999999999,192.0,<10%
00-0032166,Sammie Coates,2018,HOU,25.0,4.0,2,494,0.004048582995951417,2.2,0.55,193.0,<10%
00-0033859,Josh Malone,2018,CIN,22.0,3.0,5,529,0.00945179584120983,2.2,0.7333333333333334,194.0,<10%
00-0033306,Victor Bolden,2018,BUF/SF,23.0,3.0,4,994,0.004024144869215292,2.0,0.6666666666666666,195.0,<10%
00-0034512,Cam Phillips,2018,BUF,23.0,2.0,1,479,0.0020876826722338203,1.9,0.95,196.0,<10%
00-0031868,Damiere Byrd,2018,CAR,25.0,7.0,2,544,0.003676470588235294,1.8,0.2571428571428572,197.0,<10%
00-0033441,Keon Hatcher,2018,LV,24.0,2.0,2,530,0.0037735849056603774,1.8,0.9,198.0,<10%
00-0034710,Darvin Kidsy,2018,WAS,23.0,1.0,2,489,0.00408997955010225,1.8,1.8,199.0,<10%
00-0033481,Marcus Kemp,2018,KC,23.0,5.0,2,564,0.0035460992907801418,1.7,0.33999999999999997,200.0,<10%
00-0034521,Allen Lazard,2018,GB,23.0,1.0,1,615,0.0016260162601626016,1.7,1.7,202.0,<10%
00-0034386,Justin Watson,2018,TB,22.0,7.0,3,619,0.004846526655896607,1.5,0.21428571428571427,203.0,<10%
00-0034560,J.J. Jones,2018,LAC/NYJ,26.0,4.0,1,1011,0.0009891196834817012,1.3,0.325,204.0,<10%
00-0033464,Jehu Chesson,2018,WAS,25.0,6.0,2,489,0.00408997955010225,1.2999999999999998,0.21666666666666665,205.0,<10%
00-0026983,Darrius Heyward-Bey,2018,PIT,31.0,8.0,2,676,0.0029585798816568047,1.2,0.15,206.0,<10%
00-0026901,Mike Wallace,2018,PHI,32.0,1.0,3,592,0.005067567567567568,0.0,0.0,208.0,<10%
00-0030737,Freddie Martino,2018,TB,27.0,1.0,1,619,0.0016155088852988692,0.0,0.0,210.0,<10%
00-0031953,Geremy Davis,2018,LAC,26.0,5.0,1,506,0.001976284584980237,0.0,0.0,211.0,<10%
00-0032935,Johnny Holton,2018,LV,27.0,1.0,1,530,0.0018867924528301887,0.0,0.0,215.0,<10%
00-0033111,Pharoh Cooper,2018,ARI/LA,23.0,7.0,1,1018,0.0009823182711198428,0.0,0.0,217.0,<10%
00-0033471,Isaiah Ford,2018,MIA,22.0,1.0,1,435,0.0022988505747126436,0.0,0.0,219.0,<10%
00-0033773,Riley McCarron,2018,NE,25.0,1.0,1,556,0.0017985611510791368,0.0,0.0,221.0,<10%
00-0033968,Stacy Coley,2018,MIN/NYG,24.0,2.0,1,1166,0.0008576329331046312,0.0,0.0,222.0,<10%
00-0034593,Chris Lacy,2018,DET,22.0,1.0,1,561,0.0017825311942959,0.0,0.0,227.0,<10%
00-0032765,Michael Thomas,2019,NO,26.0,16.0,185,559,0.33094812164579607,374.6,23.4125,1.0,30%+
00-0033921,Chris Godwin Jr.,2019,TB,23.0,14.0,121,607,0.19934102141680396,276.1,19.72142857142857,2.0,15-20%
00-0027944,Julio Jones,2019,ATL,30.0,15.0,157,655,0.23969465648854962,274.1,18.273333333333333,3.0,20-25%
00-0033908,Cooper Kupp,2019,LA,26.0,16.0,134,612,0.21895424836601307,270.5,16.90625,4.0,20-25%
00-0030564,DeAndre Hopkins,2019,HOU,27.0,15.0,150,518,0.28957528957528955,268.54,17.90266666666667,5.0,25-30%
00-0030279,Keenan Allen,2019,LAC,27.0,16.0,149,576,0.2586805555555556,261.5,16.34375,6.0,25-30%
00-0027150,Julian Edelman,2019,NE,33.0,16.0,153,587,0.2606473594548552,256.28,16.0175,7.0,25-30%
00-0031428,Allen Robinson,2019,CHI,26.0,16.0,154,566,0.27208480565371024,254.9,15.93125,8.0,25-30%
00-0033932,Kenny Golladay,2019,DET,26.0,16.0,116,550,0.2109090909090909,248.0,15.5,9.0,20-25%
00-0031544,Amari Cooper,2019,DAL,25.0,16.0,119,576,0.2065972222222222,246.5,15.40625,10.0,20-25%
00-0031547,DeVante Parker,2019,MIA,26.0,16.0,128,606,0.21122112211221122,246.2,15.3875,11.0,20-25%
00-0031382,Jarvis Landry,2019,CLE,27.0,16.0,138,517,0.26692456479690524,237.4,14.8375,12.0,25-30%
00-0032211,Tyler Lockett,2019,SEA,27.0,16.0,110,494,0.22267206477732793,235.2,14.7,13.0,20-25%
00-0030431,Robert Woods,2019,LA,27.0,15.0,139,612,0.22712418300653595,232.9,15.526666666666667,14.0,20-25%
00-0031408,Mike Evans,2019,TB,26.0,13.0,118,607,0.19439868204283361,232.7,17.9,15.0,15-20%
00-0034827,DJ Moore,2019,CAR,22.0,15.0,135,600,0.225,230.5,15.366666666666667,16.0,20-25%
00-0034777,DJ Chark,2019,JAX,23.0,15.0,118,563,0.20959147424511546,225.8,15.053333333333335,17.0,20-25%
00-0033009,Tyler Boyd,2019,CIN,25.0,16.0,148,589,0.25127334465195245,222.9,13.93125,18.0,25-30%
00-0034348,Courtland Sutton,2019,DEN,24.0,16.0,124,481,0.2577962577962578,222.42,13.90125,19.0,25-30%
00-0031051,John Brown,2019,BUF,29.0,15.0,115,485,0.23711340206185566,219.82,14.654666666666666,20.0,20-25%
00-0035676,A.J. Brown,2019,TEN,22.0,16.0,84,428,0.19626168224299065,217.1,13.56875,21.0,15-20%
00-0031588,Stefon Diggs,2019,MIN,26.0,15.0,94,442,0.21266968325791855,214.1,14.273333333333333,22.0,20-25%
00-0031381,Davante Adams,2019,GB,27.0,12.0,127,542,0.23431734317343172,212.70000000000002,17.725,23.0,20-25%
00-0034764,Michael Gallup,2019,DAL,23.0,14.0,113,576,0.19618055555555555,212.7,15.192857142857141,24.0,15-20%
00-0031235,Odell Beckham Jr.,2019,CLE,27.0,16.0,133,517,0.2572533849129594,203.3,12.70625,25.0,25-30%
00-0031941,Jamison Crowder,2019,NYJ,26.0,16.0,122,492,0.24796747967479674,197.70000000000002,12.356250000000001,26.0,20-25%
00-0034837,Calvin Ridley,2019,ATL,25.0,13.0,93,655,0.14198473282442747,197.0,15.153846153846153,27.0,10-15%
00-0029293,Marvin Jones,2019,DET,29.0,13.0,91,550,0.16545454545454547,193.9,14.915384615384616,28.0,15-20%
00-0035659,Terry McLaurin,2019,WAS,24.0,14.0,93,464,0.20043103448275862,191.9,13.707142857142857,29.0,20-25%
00-0027685,Emmanuel Sanders,2019,DEN/SF,32.0,17.0,97,948,0.10232067510548523,190.3,11.194117647058825,30.0,10-15%
00-0035719,Deebo Samuel Sr.,2019,SF,23.0,15.0,81,467,0.1734475374732334,189.1,12.606666666666666,31.0,15-20%
00-0033040,Tyreek Hill,2019,KC,25.0,12.0,89,558,0.15949820788530467,188.3,15.691666666666668,32.0,15-20%
00-0035640,DK Metcalf,2019,SEA,22.0,16.0,100,494,0.20242914979757085,187.1,11.69375,33.0,20-25%
00-0029000,Cole Beasley,2019,BUF,30.0,15.0,106,485,0.21855670103092784,184.8,12.32,34.0,20-25%
00-0022921,Larry Fitzgerald,2019,ARI,36.0,16.0,109,529,0.2060491493383743,177.4,11.0875,35.0,20-25%
00-0033282,Curtis Samuel,2019,CAR,23.0,16.0,105,600,0.175,171.7,10.73125,36.0,15-20%
00-0035535,Darius Slayton,2019,NYG,22.0,14.0,84,588,0.14285714285714285,170.0,12.142857142857142,37.0,10-15%
00-0034775,Christian Kirk,2019,ARI,23.0,13.0,108,529,0.20415879017013233,168.2,12.938461538461537,38.0,20-25%
00-0035216,Diontae Johnson,2019,PIT,23.0,16.0,92,485,0.18969072164948453,165.1,10.31875,39.0,15-20%
00-0032688,Robbie Chosen,2019,NYJ,26.0,16.0,96,492,0.1951219512195122,162.3,10.14375,40.0,15-20%
00-0033536,Mike Williams,2019,LAC,25.0,15.0,90,576,0.15625,161.3,10.753333333333334,41.0,15-20%
00-0033839,Dede Westbrook,2019,JAX,26.0,15.0,101,563,0.17939609236234458,156.7,10.446666666666665,42.0,15-20%
00-0032128,Chris Conley,2019,JAX,27.0,16.0,90,563,0.15985790408525755,156.5,9.78125,43.0,15-20%
00-0028002,Randall Cobb,2019,DAL,29.0,15.0,83,576,0.1440972222222222,154.9,10.326666666666666,44.0,10-15%
00-0027891,Golden Tate,2019,NYG,31.0,11.0,85,588,0.1445578231292517,154.2,14.018181818181818,45.0,10-15%
00-0035662,Marquise Brown,2019,BAL,22.0,14.0,71,424,0.16745283018867924,146.4,10.457142857142857,46.0,15-20%
00-0032160,Tyrell Williams,2019,LV,27.0,13.0,64,491,0.13034623217922606,143.1,11.007692307692308,47.0,10-15%
00-0032385,Sterling Shepard,2019,NYG,26.0,10.0,83,588,0.141156462585034,141.8,14.180000000000001,48.0,10-15%
00-0026035,Danny Amendola,2019,DET,34.0,15.0,97,550,0.17636363636363636,140.56,9.370666666666667,49.0,15-20%
00-0031325,Sammy Watkins,2019,KC,26.0,13.0,90,558,0.16129032258064516,138.5,10.653846153846153,50.0,15-20%
00-0032054,Breshad Perriman,2019,TB,26.0,14.0,69,607,0.11367380560131796,138.1,9.864285714285714,51.0,10-15%
00-0033251,Zach Pascal,2019,IND,25.0,16.0,72,488,0.14754098360655737,135.3,8.45625,52.0,10-15%
00-0033127,Will Fuller,2019,HOU,25.0,11.0,71,518,0.13706563706563707,134.0,12.181818181818182,53.0,10-15%
00-0034676,James Washington,2019,PIT,23.0,15.0,80,485,0.16494845360824742,133.5,8.9,54.0,15-20%
00-0034983,Hunter Renfrow,2019,LV,24.0,13.0,71,491,0.1446028513238289,133.5,10.26923076923077,55.0,10-15%
00-0034353,Anthony Miller,2019,CHI,25.0,16.0,85,566,0.1501766784452297,127.5,7.96875,56.0,15-20%
00-0029608,T.Y. Hilton,2019,IND,30.0,10.0,68,488,0.13934426229508196,125.1,12.51,57.0,10-15%
00-0029632,Mohamed Sanu,2019,ATL/NE,30.0,15.0,89,1242,0.071658615136876,124.10000000000001,8.273333333333333,58.0,<10%
00-0035140,Mecole Hardman,2019,KC,21.0,16.0,41,558,0.07347670250896057,123.5,7.71875,59.0,<10%
00-0029137,Alshon Jeffery,2019,PHI,29.0,9.0,73,604,0.12086092715231789,122.2,13.577777777777778,60.0,10-15%
00-0030085,Kenny Stills,2019,HOU,27.0,13.0,55,518,0.10617760617760617,120.1,9.238461538461538,61.0,10-15%
00-0031236,Brandin Cooks,2019,LA,26.0,14.0,72,612,0.11764705882352941,117.5,8.392857142857142,62.0,10-15%
00-0033871,Corey Davis,2019,TEN,24.0,15.0,69,428,0.16121495327102803,115.1,7.673333333333333,63.0,15-20%
00-0030035,Adam Thielen,2019,MIN,29.0,10.0,48,442,0.1085972850678733,114.4,11.440000000000001,64.0,10-15%
00-0033857,JuJu Smith-Schuster,2019,PIT,23.0,12.0,70,485,0.14432989690721648,113.2,9.433333333333334,65.0,10-15%
00-0034928,Steven Sims,2019,WAS,22.0,16.0,56,464,0.1206896551724138,109.5,6.84375,66.0,10-15%
00-0034521,Allen Lazard,2019,GB,24.0,12.0,52,542,0.0959409594095941,102.8,8.566666666666666,67.0,<10%
00-0034686,Auden Tate,2019,CIN,22.0,12.0,80,589,0.13582342954159593,101.5,8.458333333333334,68.0,10-15%
00-0032775,Demarcus Robinson,2019,KC,25.0,15.0,55,558,0.0985663082437276,100.9,6.7266666666666675,69.0,<10%
00-0032208,Phillip Dorsett,2019,NE,26.0,11.0,54,587,0.0919931856899489,100.8,9.163636363636364,70.0,<10%
00-0034411,Russell Gage,2019,ATL,23.0,14.0,74,655,0.11297709923664122,100.8,7.2,71.0,10-15%
00-0032543,Alex Erickson,2019,CIN,27.0,16.0,78,589,0.13242784380305603,100.24,6.265,72.0,10-15%
00-0033307,Kendrick Bourne,2019,SF,24.0,16.0,44,467,0.09421841541755889,97.8,6.1125,73.0,<10%
00-0030663,Willie Snead,2019,BAL,27.0,16.0,46,424,0.10849056603773585,95.1,5.94375,74.0,10-15%
00-0033460,John Ross,2019,CIN,24.0,8.0,56,589,0.09507640067911714,95.0,11.875,75.0,<10%
00-0031549,Nelson Agholor,2019,PHI,26.0,11.0,69,604,0.11423841059602649,94.0,8.545454545454545,76.0,10-15%
00-0035350,Preston Williams,2019,MIA,22.0,8.0,60,606,0.09900990099009901,90.8,11.35,77.0,<10%
00-0031228,Taylor Gabriel,2019,CHI,28.0,9.0,48,566,0.08480565371024736,90.3,10.033333333333333,78.0,<10%
00-0030669,Albert Wilson,2019,MIA,27.0,13.0,62,606,0.10231023102310231,89.4,6.876923076923077,79.0,10-15%
00-0032009,Adam Humphries,2019,TEN,26.0,12.0,47,428,0.10981308411214953,86.5,7.208333333333333,80.0,10-15%
00-0025396,Ted Ginn,2019,NO,34.0,15.0,56,559,0.1001788908765653,85.9,5.7266666666666675,81.0,10-15%
00-0027874,Demaryius Thomas,2019,NYJ,32.0,11.0,58,492,0.11788617886178862,85.3,7.754545454545454,82.0,10-15%
00-0034272,Marquez Valdes-Scantling,2019,GB,25.0,15.0,56,542,0.1033210332103321,84.1,5.6066666666666665,83.0,10-15%
00-0030821,Allen Hurns,2019,MIA,28.0,14.0,47,606,0.07755775577557755,83.6,5.971428571428571,84.0,<10%
00-0032778,Tajae Sharpe,2019,TEN,25.0,13.0,35,428,0.08177570093457943,81.89999999999999,6.299999999999999,85.0,<10%
00-0035006,Bisi Johnson,2019,MIN,22.0,13.0,45,442,0.10180995475113122,79.0,6.076923076923077,86.0,10-15%
00-0033681,Keelan Cole,2019,JAX,26.0,12.0,35,563,0.06216696269982238,78.7,6.558333333333334,87.0,<10%
00-0032626,Geronimo Allison,2019,GB,25.0,15.0,55,542,0.1014760147601476,75.4,5.026666666666667,88.0,10-15%
00-0029664,Josh Gordon,2019,NE/SEA,28.0,11.0,47,1081,0.043478260869565216,73.7,6.7,89.0,<10%
00-0031868,Damiere Byrd,2019,ARI,26.0,11.0,46,529,0.08695652173913043,71.9,6.536363636363637,90.0,<10%
00-0034765,Tre'Quan Smith,2019,NO,23.0,10.0,25,559,0.044722719141323794,71.4,7.140000000000001,91.0,<10%
00-0035297,Kelvin Harmon,2019,WAS,23.0,15.0,44,464,0.09482758620689655,66.94,4.462666666666666,92.0,<10%
00-0031344,Cody Latimer,2019,NYG,27.0,14.0,42,588,0.07142857142857142,66.0,4.714285714285714,93.0,<10%
00-0031257,Paul Richardson,2019,WAS,27.0,10.0,42,464,0.09051724137931035,64.5,6.45,94.0,<10%
00-0034370,DaeSean Hamilton,2019,DEN,24.0,13.0,52,481,0.10810810810810811,63.7,4.9,95.0,10-15%
00-0033466,Isaiah McKenzie,2019,BUF,24.0,12.0,39,485,0.08041237113402062,63.3,5.2749999999999995,96.0,<10%
00-0033943,Josh Reynolds,2019,LA,24.0,16.0,43,612,0.07026143790849673,61.9,3.86875,97.0,<10%
00-0034960,Jakobi Meyers,2019,NE,23.0,11.0,41,587,0.06984667802385008,61.9,5.627272727272727,98.0,<10%
00-0031166,Seth Roberts,2019,BAL,28.0,14.0,35,424,0.08254716981132075,60.1,4.292857142857143,99.0,<10%
00-0033733,Greg Ward,2019,PHI,24.0,6.0,40,604,0.06622516556291391,59.9,9.983333333333333,100.0,<10%
00-0033589,David Moore,2019,SEA,24.0,14.0,34,494,0.06882591093117409,59.6,4.257142857142857,101.0,<10%
00-0029572,Jarius Wright,2019,CAR,30.0,16.0,58,600,0.09666666666666666,56.9,3.55625,102.0,<10%
00-0032980,Marcus Johnson,2019,IND,25.0,8.0,33,488,0.06762295081967214,56.7,7.0875,103.0,<10%
00-0033111,Pharoh Cooper,2019,ARI,24.0,12.0,33,529,0.062381852551984876,55.5,4.625,104.0,<10%
00-0034366,Keke Coutee,2019,HOU,22.0,8.0,36,518,0.0694980694980695,52.800000000000004,6.6000000000000005,105.0,<10%
00-0034339,Trey Quinn,2019,WAS,24.0,12.0,47,464,0.10129310344827586,51.8,4.316666666666666,106.0,10-15%
00-0035703,Miles Boykin,2019,BAL,23.0,12.0,22,424,0.05188679245283019,50.8,4.233333333333333,107.0,<10%
